,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM,RACELM,RPCEHM,RPCELM,PHIF,SW,VSH,VSH_class,SW_class
958,15/9-F-1 A,3526.8,8.6719,63.4291,2.5761,0.1196,2.3704,1.7436,4.3474,2.8123,0.0422,1.0,0.4905,3,1
959,15/9-F-1 A,3526.9,8.6719,57.6452,2.5788,0.1165,2.4983,1.8009,5.1127,3.1478,0.0407,1.0,0.4383,2,1
960,15/9-F-1 A,3527.0,8.6719,55.2056,2.592,0.1088,2.6415,1.8589,5.5935,3.3918,0.0332,1.0,0.4164,2,1
961,15/9-F-1 A,3527.1,8.6719,51.6491,2.6124,0.0987,2.7901,1.9157,5.8329,3.5593,0.0215,1.0,0.3844,2,1
962,15/9-F-1 A,3527.2,8.6719,46.2065,2.6318,0.0896,2.9097,1.9659,5.937,3.6987,0.02,1.0,0.3353,2,1
963,15/9-F-1 A,3527.3,8.6719,42.3089,2.642,0.0844,3.0461,2.0334,5.8686,3.8019,0.02,1.0,0.3001,2,1
964,15/9-F-1 A,3527.4,8.6719,39.8058,2.6427,0.0846,3.2356,2.1134,5.6806,3.8863,0.02,1.0,0.2776,2,1
965,15/9-F-1 A,3527.5,8.6719,38.9344,2.6382,0.0893,3.5391,2.2063,5.3712,3.9605,0.02,1.0,0.2697,2,1
966,15/9-F-1 A,3527.6,8.6719,37.8616,2.6343,0.0943,4.0,2.2914,5.1646,4.0447,0.02,1.0,0.26,2,1
967,15/9-F-1 A,3527.7,8.6719,37.3855,2.6343,0.0947,4.2542,2.3582,5.3757,4.2071,0.02,1.0,0.2557,2,1
968,15/9-F-1 A,3527.8,8.6719,37.3549,2.638,0.0888,4.2139,2.4033,6.1013,4.4679,0.02,1.0,0.2554,2,1
969,15/9-F-1 A,3527.9,8.6719,37.957,2.6422,0.0795,4.0779,2.4416,7.1558,4.7944,0.02,1.0,0.2609,2,1
970,15/9-F-1 A,3528.0,8.6719,38.2642,2.6434,0.0722,4.0177,2.4853,7.7055,4.9864,0.02,1.0,0.2635,2,1
971,15/9-F-1 A,3528.1,8.6719,41.9655,2.639,0.0698,4.0152,2.5316,7.8403,5.0669,0.02,1.0,0.2968,2,1
972,15/9-F-1 A,3528.2,8.6719,47.2152,2.631,0.0718,4.0428,2.5728,7.6337,5.0519,0.02,1.0,0.3442,2,1
973,15/9-F-1 A,3528.3,8.6718,51.5059,2.6233,0.0761,4.0767,2.6087,7.4995,5.039401,0.02,1.0,0.3829,2,1
974,15/9-F-1 A,3528.4,8.6485,52.9425,2.6199,0.0835,4.1288,2.6403,7.4216,5.0331,0.02,1.0,0.3961,2,1
975,15/9-F-1 A,3528.5,8.6719,46.219,2.6237,0.0833,4.2139,2.6662,7.4097,5.038,0.02,1.0,0.3355,2,1
976,15/9-F-1 A,3528.6,8.6719,40.5618,2.6337,0.0823,4.2481,2.6823,7.3099,4.9925,0.02,1.0,0.2844,2,1
977,15/9-F-1 A,3528.7,8.6719,39.5224,2.6468,0.0766,4.1807,2.6911,7.0337,4.9014,0.02,1.0,0.2749,2,1
989,15/9-F-1 A,3529.9,8.6719,27.1625,2.6342,0.0689,3.1578,2.3666,6.5442,4.0219,0.02,1.0,0.1636,1,1
990,15/9-F-1 A,3530.0,8.6719,26.5486,2.615,0.0811,3.0691,2.3337,6.1732,3.8761,0.02,1.0,0.158,1,1
991,15/9-F-1 A,3530.1,8.6719,28.4917,2.5845,0.1009,2.9635,2.2898,5.9096,3.7279,0.0374,1.0,0.1755,1,1
992,15/9-F-1 A,3530.2,8.6719,32.2017,2.5496,0.1254,2.8515,2.2343,5.6463,3.5533,0.0573,0.9569,0.2089,2,1
993,15/9-F-1 A,3530.3,8.672,35.8541,2.5221,0.148,2.5527,2.1379,5.0644,3.1733,0.0731,0.8124,0.2417,2,1
994,15/9-F-1 A,3530.4,8.7031,44.0518,2.5107,0.1617,2.2791,2.1176,3.302,2.4012,0.0796,0.9029,0.3155,2,1
995,15/9-F-1 A,3530.5,8.703,55.1686,2.5127,0.1707,2.1073,2.129,1.6303,1.7552,0.0785,1.0,0.4154,2,1
996,15/9-F-1 A,3530.6,8.6719,73.7084,2.5191,0.1702,1.9031,2.0831,1.1784,1.5742,0.0748,1.0,0.5825,3,1
997,15/9-F-1 A,3530.7,8.672,89.3931,2.5229,0.1647,1.7584,1.9912,1.4952,1.6835,0.0726,1.0,0.7241,3,1
1000,15/9-F-1 A,3531.0,8.6719,91.38,2.5184,0.1366,2.2547,1.9119,1.8914,1.9168,0.0752,1.0,0.7426,3,1
1001,15/9-F-1 A,3531.1,8.6719,73.8628,2.5278,0.1253,2.3556,1.8968,2.0575,2.0082,0.0699,1.0,0.5847,3,1
1002,15/9-F-1 A,3531.2,8.6719,58.8345,2.5477,0.1135,2.2551,1.8576,2.4301,2.1734,0.0585,1.0,0.4493,2,1
1003,15/9-F-1 A,3531.3,8.6719,46.3969,2.5724,0.1022,2.1316,1.8107,2.9316,2.3381,0.0444,1.0,0.3371,2,1
1004,15/9-F-1 A,3531.4,8.6719,38.6941,2.5948,0.0929,2.0673,1.7745,3.5141,2.4759,0.0315,1.0,0.2677,2,1
1005,15/9-F-1 A,3531.5,8.6719,33.4669,2.6104,0.0868,2.0424,1.7361,4.2861,2.6082,0.0226,1.0,0.2205,2,1
1006,15/9-F-1 A,3531.6,8.6719,31.0005,2.6212,0.0835,2.0601,1.7222,4.5543,2.6626,0.02,1.0,0.1982,1,1
1007,15/9-F-1 A,3531.7,8.6718,29.8076,2.6275,0.0814,2.0762,1.7166,4.6216,2.6824,0.02,1.0,0.1875,1,1
1008,15/9-F-1 A,3531.8,8.6485,29.2417,2.6276,0.082,2.0922,1.707,4.5711,2.6881,0.02,1.0,0.1822,1,1
1009,15/9-F-1 A,3531.9,8.6718,33.8488,2.6183,0.0763,2.1054,1.6948,4.4589,2.663,0.02,1.0,0.2237,2,1
1010,15/9-F-1 A,3532.0,8.625,39.7558,2.5974,0.078,2.0953,1.6746,4.2776,2.6005,0.03,1.0,0.277,2,1
1011,15/9-F-1 A,3532.1,8.625,42.3812,2.5661,0.0803,2.0666,1.6494,3.871,2.4706,0.0479,1.0,0.3007,2,1
1012,15/9-F-1 A,3532.2,8.625,43.6531,2.5306,0.0873,2.0284,1.6196,3.2993,2.2904,0.0682,1.0,0.3122,2,1
1013,15/9-F-1 A,3532.3,8.625,44.5915,2.5004,0.0988,1.9461,1.5885,2.827,2.1318,0.0855,0.9045,0.3207,2,1
1014,15/9-F-1 A,3532.4,8.6251,43.9475,2.4849,0.1126,1.7967,1.5599,2.4474,1.9901,0.0943,0.8797,0.3149,2,1
1015,15/9-F-1 A,3532.5,8.6719,43.054,2.4897,0.1215,1.6427,1.5237,1.9471,1.7852,0.0916,0.9905,0.3069,2,1
1016,15/9-F-1 A,3532.6,8.672,40.4284,2.5051,0.1283,1.5191,1.4854,1.699,1.629,0.0828,1.0,0.2832,2,1
1017,15/9-F-1 A,3532.7,8.7029,39.8327,2.5128,0.1265,1.4248,1.4286,1.8925,1.6397,0.0784,1.0,0.2777,2,1
1018,15/9-F-1 A,3532.8,8.6249,40.8993,2.4994,0.1281,1.3803,1.3767,2.0821,1.65,0.086,1.0,0.2873,2,1
1019,15/9-F-1 A,3532.9,8.6015,43.1938,2.467,0.1295,1.3675,1.3602,1.8917,1.5384,0.1045,0.8929,0.3079,2,1
1020,15/9-F-1 A,3533.0,8.5782,47.806,2.4302,0.134,1.3294,1.3436,1.3435,1.3068,0.1255,0.8766,0.3495,2,1
1021,15/9-F-1 A,3533.1,8.6249,52.0016,2.4047,0.1427,1.2816,1.3178,1.0036,1.1461,0.1402,0.8986,0.3873,2,1
1022,15/9-F-1 A,3533.2,8.5782,54.2431,2.3949,0.158,1.2097,1.2871,0.9804,1.1196,0.1458,0.8778,0.4076,2,1
1023,15/9-F-1 A,3533.3,8.6251,55.3588,2.3964,0.1692,1.1686,1.2398,1.1463,1.1681,0.1449,0.8282,0.4176,2,1
1024,15/9-F-1 A,3533.4,8.672,57.2786,2.402,0.1788,1.181,1.2073,1.2663,1.2157,0.1417,0.8116,0.435,2,1
1025,15/9-F-1 A,3533.5,8.7031,56.5215,2.4066,0.1821,1.2112,1.2013,1.2665,1.2313,0.1391,0.8247,0.4282,2,1
1026,15/9-F-1 A,3533.6,8.7031,52.0557,2.4091,0.1835,1.2388,1.2068,1.2173,1.2257,0.1377,0.8439,0.3879,2,1
1027,15/9-F-1 A,3533.7,8.7031,50.581,2.411,0.1803,1.2794,1.2128,1.1869,1.2264,0.1366,0.858,0.3747,2,1
1028,15/9-F-1 A,3533.8,8.703,47.981,2.4165,0.1718,1.3167,1.2119,1.2219,1.2538,0.1334,0.8643,0.3513,2,1
1029,15/9-F-1 A,3533.9,8.6719,42.1461,2.4303,0.1609,1.3051,1.2044,1.3581,1.3093,0.1256,0.8701,0.2987,2,1
1030,15/9-F-1 A,3534.0,8.6719,39.4073,2.4521,0.1476,1.3122,1.2127,1.558,1.3934,0.1131,0.9,0.274,2,1
1031,15/9-F-1 A,3534.1,8.6719,36.653,2.4762,0.1371,1.4165,1.2325,1.631,1.4467,0.0994,0.9879,0.2492,2,1
1032,15/9-F-1 A,3534.2,8.6719,33.8489,2.4945,0.1299,1.4153,1.2315,1.7678,1.4899,0.0889,1.0,0.2238,2,1
1033,15/9-F-1 A,3534.3,8.6719,35.7475,2.5046,0.124,1.4405,1.2307,1.9422,1.55,0.0831,1.0,0.2408,2,1
1034,15/9-F-1 A,3534.4,8.6719,40.2722,2.5085,0.1194,1.4557,1.2341,2.131,1.6045,0.0809,1.0,0.2816,2,1
1035,15/9-F-1 A,3534.5,8.6718,43.7479,2.5112,0.1183,1.4419,1.236,2.2263,1.6321,0.0793,1.0,0.3131,2,1
1036,15/9-F-1 A,3534.6,8.6483,41.2392,2.5152,0.1265,1.3654,1.2394,2.0693,1.5594,0.077,1.0,0.2906,2,1
1037,15/9-F-1 A,3534.7,8.625,36.911,2.5192,0.1384,1.3346,1.2509,1.7444,1.4424,0.0747,1.0,0.2515,2,1
1038,15/9-F-1 A,3534.8,8.625,33.8024,2.5218,0.1532,1.3594,1.2712,1.3497,1.2897,0.0733,1.0,0.2235,2,1
1039,15/9-F-1 A,3534.9,8.625,31.678,2.5201,0.1657,1.3711,1.287,0.984,1.1146,0.0742,1.0,0.2044,2,1
1040,15/9-F-1 A,3535.0,8.625,29.6463,2.51,0.172,1.3294,1.2914,0.7692,1.0009,0.0799,1.0,0.186,1,1
1041,15/9-F-1 A,3535.1,8.6249,28.4694,2.4889,0.1719,1.2357,1.2874,0.7606,0.9964,0.092,1.0,0.1755,1,1
1042,15/9-F-1 A,3535.2,8.5782,25.5891,2.4608,0.1671,1.1592,1.2668,0.9257,1.0611,0.1081,1.0,0.1495,1,1
1043,15/9-F-1 A,3535.3,8.6017,24.4453,2.4358,0.1628,1.1742,1.2647,0.9932,1.0943,0.1224,1.0,0.1391,1,1
1044,15/9-F-1 A,3535.4,8.625,24.651,2.4243,0.1517,1.1874,1.2629,1.0529,1.1236,0.129,0.9344,0.141,1,1
1045,15/9-F-1 A,3535.5,8.625,25.7793,2.4298,0.1435,1.2007,1.261,1.1126,1.1529,0.1258,0.9339,0.1512,1,1
1046,15/9-F-1 A,3535.6,8.625,25.6944,2.4468,0.1354,1.2187,1.2623,1.1638,1.1819,0.1162,0.9829,0.1504,1,1
1047,15/9-F-1 A,3535.7,8.625,26.5292,2.4678,0.1277,1.2443,1.2686,1.2012,1.2104,0.1042,1.0,0.1579,1,1
1048,15/9-F-1 A,3535.8,8.625,28.3292,2.4896,0.1203,1.27,1.2748,1.2386,1.2388,0.0917,1.0,0.1742,1,1
1049,15/9-F-1 A,3535.9,8.625,27.616,2.5115,0.1139,1.2957,1.2811,1.276,1.2673,0.0792,1.0,0.1677,1,1
1050,15/9-F-1 A,3536.0,8.625,27.3942,2.5316,0.1099,1.3214,1.2874,1.3134,1.2958,0.0677,1.0,0.1657,1,1
1051,15/9-F-1 A,3536.1,8.6251,27.9017,2.5459,0.1091,1.3452,1.2951,1.3587,1.3256,0.0595,1.0,0.1703,1,1
1052,15/9-F-1 A,3536.2,8.6718,27.9063,2.5504,0.109,1.3684,1.3032,1.406,1.3559,0.0569,1.0,0.1704,1,1
1053,15/9-F-1 A,3536.3,8.625,26.1077,2.5425,0.1174,1.3917,1.3113,1.4533,1.3861,0.0614,1.0,0.1541,1,1
1054,15/9-F-1 A,3536.4,8.6249,25.8279,2.5245,0.124,1.4149,1.3194,1.5007,1.4163,0.0717,1.0,0.1516,1,1
1055,15/9-F-1 A,3536.5,8.6017,26.1297,2.5042,0.133,1.4391,1.3275,1.5541,1.448,0.0833,1.0,0.1543,1,1
1056,15/9-F-1 A,3536.6,8.625,27.5388,2.491,0.1343,1.4664,1.3355,1.6291,1.4852,0.0909,1.0,0.1669,1,1
1057,15/9-F-1 A,3536.7,8.625,33.5108,2.4925,0.136,1.5095,1.3482,1.7476,1.5436,0.09,1.0,0.2203,2,1
1058,15/9-F-1 A,3536.8,8.625,55.1244,2.5093,0.134,1.586,1.3822,2.1019,1.6994,0.0805,1.0,0.415,2,1
1059,15/9-F-1 A,3536.9,8.625,76.7121,2.5329,0.1283,1.6337,1.4209,2.4322,1.8467,0.067,1.0,0.6097,3,1
1066,15/9-F-1 A,3537.6,8.625,68.8564,2.5632,0.1465,2.0862,1.9219,3.3001,2.6448,0.0496,1.0,0.5396,3,1
1067,15/9-F-1 A,3537.7,8.625,54.8867,2.5724,0.1545,2.2635,1.9846,3.9706,2.8705,0.0443,1.0,0.4136,2,1
1068,15/9-F-1 A,3537.8,8.6251,47.5771,2.5843,0.1566,2.4167,2.0429,3.9552,2.9113,0.0375,1.0,0.3477,2,1
1069,15/9-F-1 A,3537.9,8.6719,41.9045,2.5924,0.1527,2.5248,2.1132,3.5473,2.8733,0.0329,1.0,0.2965,2,1
1070,15/9-F-1 A,3538.0,8.6718,40.492,2.5955,0.1512,2.6153,2.1817,3.0425,2.7387,0.0311,1.0,0.2837,2,1
1071,15/9-F-1 A,3538.1,8.625,41.0932,2.5954,0.1532,2.5801,2.2019,3.1411,2.7563,0.0312,1.0,0.2891,2,1
1072,15/9-F-1 A,3538.2,8.6251,41.5116,2.5959,0.1526,2.5327,2.2125,3.4901,2.8885,0.0309,1.0,0.2929,2,1
1073,15/9-F-1 A,3538.3,8.6719,42.745,2.5991,0.1476,2.6302,2.241,3.5912,2.936,0.0291,1.0,0.304,2,1
1074,15/9-F-1 A,3538.4,8.6719,41.7357,2.6044,0.1416,2.6576,2.2495,3.4773,2.9044,0.0261,1.0,0.295,2,1
1075,15/9-F-1 A,3538.5,8.6719,39.4593,2.61,0.1302,2.642,2.2519,3.4124,2.8746,0.0229,1.0,0.2744,2,1
1076,15/9-F-1 A,3538.6,8.6719,37.9546,2.6148,0.1154,2.6277,2.2506,3.3873,2.8572,0.0201,1.0,0.2608,2,1
1077,15/9-F-1 A,3538.7,8.6719,39.0339,2.6184,0.1016,2.6007,2.2489,3.3269,2.8226,0.02,1.0,0.2706,2,1
1078,15/9-F-1 A,3538.8,8.6719,38.7324,2.6215,0.0928,2.5526,2.2316,3.2347,2.7684,0.02,1.0,0.2679,2,1
1079,15/9-F-1 A,3538.9,8.6719,38.4908,2.6244,0.0894,2.499,2.2137,3.1851,2.7297,0.02,1.0,0.2657,2,1
1080,15/9-F-1 A,3539.0,8.6719,39.4754,2.6275,0.0896,2.4351,2.1997,3.1538,2.694,0.02,1.0,0.2745,2,1
1081,15/9-F-1 A,3539.1,8.6719,42.9763,2.6298,0.0914,2.4399,2.19,3.0802,2.6687,0.02,1.0,0.3061,2,1
1082,15/9-F-1 A,3539.2,8.6719,42.267,2.6297,0.0942,2.3826,2.1745,3.0974,2.6582,0.02,1.0,0.2997,2,1
1083,15/9-F-1 A,3539.3,8.6719,41.2758,2.6272,0.0993,2.3366,2.1624,3.1067,2.6371,0.02,1.0,0.2908,2,1
1084,15/9-F-1 A,3539.4,8.6719,42.0699,2.6216,0.1071,2.3003,2.1514,3.1208,2.6278,0.02,1.0,0.298,2,1
1085,15/9-F-1 A,3539.5,8.6718,40.6954,2.6118,0.1163,2.2421,2.1208,3.1045,2.6037,0.0218,1.0,0.2856,2,1
1086,15/9-F-1 A,3539.6,8.625,39.4553,2.5947,0.1282,2.2563,2.1062,2.9369,2.5366,0.0315,1.0,0.2744,2,1
1087,15/9-F-1 A,3539.7,8.6251,38.0939,2.5686,0.1366,2.2989,2.1147,2.7518,2.4295,0.0465,1.0,0.2622,2,1
1088,15/9-F-1 A,3539.8,8.6719,35.7144,2.536,0.1422,2.4305,2.139,2.3225,2.2473,0.0651,1.0,0.2407,2,1
1089,15/9-F-1 A,3539.9,8.6718,33.4796,2.4996,0.1547,2.4915,2.1518,1.9312,2.0862,0.0859,1.0,0.2205,2,1
1090,15/9-F-1 A,3540.0,8.625,33.7595,2.4635,0.1637,2.3627,2.1193,1.853,2.0557,0.1065,0.8807,0.2231,2,1
1091,15/9-F-1 A,3540.1,8.625,31.8001,2.4325,0.1697,2.1585,2.068,1.8539,2.0365,0.1243,0.7686,0.2054,2,0
1092,15/9-F-1 A,3540.2,8.625,30.8803,2.4152,0.1702,1.9959,2.0229,1.7134,1.9286,0.1342,0.7421,0.1971,1,0
1093,15/9-F-1 A,3540.3,8.6251,31.0612,2.4187,0.1657,1.9047,1.9986,1.5546,1.8134,0.1322,0.7823,0.1988,1,0
1094,15/9-F-1 A,3540.4,8.6719,30.9825,2.4405,0.1556,1.8319,1.9614,1.6224,1.789,0.1198,0.8381,0.198,1,1
1095,15/9-F-1 A,3540.5,8.6719,31.105,2.4712,0.1475,1.7889,1.8945,1.9247,1.869,0.1022,0.8974,0.1992,1,1
1096,15/9-F-1 A,3540.6,8.6719,30.5949,2.4998,0.1386,1.7702,1.8483,2.0781,1.9094,0.0859,1.0,0.1946,1,1
1097,15/9-F-1 A,3540.7,8.6719,28.6526,2.5227,0.1288,1.8083,1.8396,1.8703,1.8162,0.0727,1.0,0.1771,1,1
1098,15/9-F-1 A,3540.8,8.6719,27.8007,2.54,0.1187,1.8038,1.7806,1.9321,1.8576,0.0629,1.0,0.1694,1,1
1099,15/9-F-1 A,3540.9,8.6719,27.2946,2.5525,0.1096,1.7479,1.7438,2.3169,1.9976,0.0557,1.0,0.1648,1,1
1100,15/9-F-1 A,3541.0,8.6719,28.0003,2.5589,0.1026,1.8459,1.7719,2.2937,2.0289,0.0521,1.0,0.1712,1,1
1101,15/9-F-1 A,3541.1,8.6718,28.8773,2.5591,0.0985,1.9991,1.798,2.1828,2.0296,0.0519,1.0,0.179,1,1
1102,15/9-F-1 A,3541.2,8.625,30.4685,2.5568,0.0998,2.1154,1.8087,2.2544,2.0697,0.0533,1.0,0.1934,1,1
1103,15/9-F-1 A,3541.3,8.6251,30.8565,2.5584,0.0969,2.2192,1.8005,2.6649,2.2339,0.0523,1.0,0.1969,1,1
1104,15/9-F-1 A,3541.4,8.6719,31.0537,2.5665,0.0976,2.2254,1.769,3.2072,2.3988,0.0477,1.0,0.1987,1,1
1105,15/9-F-1 A,3541.5,8.672,31.4756,2.5799,0.0977,2.1978,1.7416,3.5277,2.5084,0.0401,1.0,0.2025,2,1
1106,15/9-F-1 A,3541.6,8.7031,31.9805,2.5927,0.0948,2.078,1.6996,4.0158,2.5985,0.0327,1.0,0.207,2,1
1107,15/9-F-1 A,3541.7,8.703,34.3346,2.5989,0.0948,2.0037,1.679,3.9247,2.5153,0.0292,1.0,0.2282,2,1
1108,15/9-F-1 A,3541.8,8.6719,34.0925,2.5957,0.0928,2.0094,1.6915,3.0557,2.2802,0.031,1.0,0.2261,2,1
1109,15/9-F-1 A,3541.9,8.6718,32.9451,2.583,0.0914,2.0096,1.6827,2.547,2.1603,0.0382,1.0,0.2158,2,1
1110,15/9-F-1 A,3542.0,8.625,31.112,2.5633,0.0943,1.9342,1.6371,2.6003,2.1477,0.0495,1.0,0.1992,1,1
1111,15/9-F-1 A,3542.1,8.625,31.7493,2.5407,0.0965,1.8606,1.5908,2.6353,2.1271,0.0624,1.0,0.2049,2,1
1112,15/9-F-1 A,3542.2,8.625,32.9145,2.519,0.1015,1.7652,1.5533,2.5568,2.0638,0.0749,1.0,0.2154,2,1
1113,15/9-F-1 A,3542.3,8.625,33.1834,2.5017,0.1089,1.6737,1.5155,2.4023,1.9757,0.0847,0.9663,0.2179,2,1
1114,15/9-F-1 A,3542.4,8.6251,31.762,2.4902,0.1178,1.59,1.4749,2.169,1.839,0.0913,0.9431,0.2051,2,1
1115,15/9-F-1 A,3542.5,8.6718,30.2205,2.4832,0.1235,1.5286,1.4442,1.8764,1.6792,0.0953,0.963,0.1912,1,1
1116,15/9-F-1 A,3542.6,8.6249,30.3121,2.4776,0.1366,1.4999,1.4304,1.6412,1.5674,0.0985,0.9883,0.192,1,1
1117,15/9-F-1 A,3542.7,8.5781,30.8833,2.4731,0.141,1.4706,1.4133,1.4216,1.457,0.1011,1.0,0.1971,1,1
1118,15/9-F-1 A,3542.8,8.5782,30.8093,2.4732,0.1399,1.4128,1.38,1.2561,1.3588,0.101,1.0,0.1965,1,1
1119,15/9-F-1 A,3542.9,8.625,31.8507,2.4793,0.1407,1.3525,1.347,1.2332,1.3198,0.0975,1.0,0.2058,2,1
1120,15/9-F-1 A,3543.0,8.625,33.3478,2.4893,0.1419,1.2711,1.3128,1.3078,1.3231,0.0918,1.0,0.2193,2,1
1121,15/9-F-1 A,3543.1,8.625,33.9291,2.4993,0.1432,1.2611,1.2851,1.2873,1.3022,0.0861,1.0,0.2246,2,1
1122,15/9-F-1 A,3543.2,8.6251,34.0411,2.5083,0.1433,1.2708,1.2777,1.2572,1.2796,0.081,1.0,0.2256,2,1
1123,15/9-F-1 A,3543.3,8.6719,32.5052,2.5178,0.1384,1.2972,1.2653,1.2833,1.2802,0.0755,1.0,0.2117,2,1
1124,15/9-F-1 A,3543.4,8.6719,34.0649,2.5266,0.1347,1.3128,1.2572,1.3418,1.3096,0.0705,1.0,0.2258,2,1
1125,15/9-F-1 A,3543.5,8.6718,35.4621,2.5315,0.1295,1.2756,1.2399,1.4467,1.3485,0.0677,1.0,0.2383,2,1
1126,15/9-F-1 A,3543.6,8.625,39.2848,2.5297,0.1266,1.2511,1.2345,1.5378,1.3756,0.0687,1.0,0.2728,2,1
1127,15/9-F-1 A,3543.7,8.625,41.9869,2.5218,0.1215,1.2545,1.2412,1.6018,1.4038,0.0864,1.0,0.2617,2,1
1128,15/9-F-1 A,3543.8,8.625,47.0851,2.5101,0.1193,1.2885,1.2621,1.622,1.4337,0.0928,1.0,0.3022,2,1
1129,15/9-F-1 A,3543.9,8.625,51.5569,2.4959,0.1205,1.3225,1.2807,1.5796,1.4345,0.1006,1.0,0.3377,2,1
1130,15/9-F-1 A,3544.0,8.625,53.4015,2.479,0.124,1.3494,1.2938,1.5177,1.4249,0.1098,1.0,0.3524,2,1
1131,15/9-F-1 A,3544.1,8.6249,52.0561,2.4601,0.1289,1.3744,1.3126,1.4259,1.408,0.1201,1.0,0.3417,2,1
1132,15/9-F-1 A,3544.2,8.6015,50.6019,2.4421,0.1381,1.3952,1.3368,1.3016,1.3691,0.13,0.9915,0.3302,2,1
1133,15/9-F-1 A,3544.3,8.5781,49.6547,2.4304,0.1449,1.3972,1.3536,1.1885,1.3246,0.1364,0.9886,0.3227,2,1
1134,15/9-F-1 A,3544.4,8.5782,48.757,2.4286,0.1473,1.3876,1.3655,1.1157,1.2818,0.1374,1.0,0.3156,2,1
1135,15/9-F-1 A,3544.5,8.625,47.0536,2.4398,0.1482,1.3993,1.3901,1.0285,1.2456,0.1313,1.0,0.3021,2,1
1136,15/9-F-1 A,3544.6,8.625,43.911,2.4607,0.144,1.4234,1.4096,0.9966,1.2507,0.1199,1.0,0.2771,2,1
1137,15/9-F-1 A,3544.7,8.6251,43.4427,2.4845,0.1377,1.4126,1.4116,1.0869,1.3222,0.1069,1.0,0.2734,2,1
1138,15/9-F-1 A,3544.8,8.6719,42.7723,2.5033,0.13,1.411,1.4025,1.3811,1.4435,0.0966,1.0,0.268,2,1
1139,15/9-F-1 A,3544.9,8.6719,43.2457,2.514,0.1283,1.5147,1.4224,1.6948,1.5938,0.0907,1.0,0.2718,2,1
1140,15/9-F-1 A,3545.0,8.6719,44.294,2.518,0.1286,1.6427,1.4482,1.8325,1.6918,0.0885,1.0,0.2801,2,1
1141,15/9-F-1 A,3545.1,8.6719,45.2308,2.5195,0.1294,1.7214,1.4639,1.9094,1.7444,0.0877,1.0,0.2875,2,1
1142,15/9-F-1 A,3545.2,8.6719,49.0638,2.522,0.1294,1.75,1.4677,2.0237,1.7976,0.0863,1.0,0.3178,2,1
1143,15/9-F-1 A,3545.3,8.6719,54.563,2.5282,0.1274,1.7538,1.4586,2.1724,1.874,0.083,1.0,0.3616,2,1
1144,15/9-F-1 A,3545.4,8.6719,54.8899,2.5377,0.124,1.7381,1.4455,2.3432,1.93,0.0778,1.0,0.3642,2,1
1145,15/9-F-1 A,3545.5,8.6719,54.8073,2.549,0.1211,1.7345,1.4348,2.4327,1.9496,0.0716,1.0,0.3636,2,1
1146,15/9-F-1 A,3545.6,8.6719,52.1986,2.5602,0.1212,1.7233,1.4184,2.4444,1.9373,0.0655,1.0,0.3429,2,1
1147,15/9-F-1 A,3545.7,8.6719,50.7893,2.5684,0.1254,1.672,1.3964,2.2959,1.8731,0.061,1.0,0.3317,2,1
1148,15/9-F-1 A,3545.8,8.6719,48.6123,2.5658,0.132,1.5738,1.3655,2.0147,1.7591,0.0624,1.0,0.3144,2,1
1149,15/9-F-1 A,3545.9,8.6719,46.6424,2.5437,0.1399,1.4198,1.3116,1.5952,1.5487,0.0744,1.0,0.2988,2,1
1150,15/9-F-1 A,3546.0,8.6718,44.8549,2.5047,0.1484,1.2678,1.2473,1.1406,1.2865,0.0957,1.0,0.2846,2,1
1151,15/9-F-1 A,3546.1,8.6485,43.5918,2.463,0.1605,1.1569,1.1986,0.9221,1.1272,0.1185,1.0,0.2745,2,1
1152,15/9-F-1 A,3546.2,8.6719,43.8333,2.4302,0.1667,1.0773,1.1613,0.8479,1.0504,0.1364,1.0,0.2765,2,1
1153,15/9-F-1 A,3546.3,8.6719,41.8786,2.4128,0.1743,1.0127,1.1054,0.8429,1.0007,0.146,1.0,0.2609,2,1
1154,15/9-F-1 A,3546.4,8.6719,42.5151,2.412,0.1787,0.942,1.0418,0.9007,0.9808,0.1464,1.0,0.2659,2,1
1155,15/9-F-1 A,3546.5,8.6719,45.3879,2.4248,0.1792,0.9032,0.9972,0.9752,0.9769,0.1395,1.0,0.2888,2,1
1156,15/9-F-1 A,3546.6,8.6718,45.0007,2.4432,0.18,0.8836,0.9682,1.0303,0.9794,0.1294,1.0,0.2857,2,1
1157,15/9-F-1 A,3546.7,8.625,46.6486,2.4582,0.1773,0.8726,0.9305,1.016,0.9478,0.1212,1.0,0.2988,2,1
1158,15/9-F-1 A,3546.8,8.625,45.8566,2.4638,0.1753,0.8471,0.8975,0.9363,0.8997,0.1181,1.0,0.2926,2,1
1159,15/9-F-1 A,3546.9,8.6249,44.149,2.4586,0.1745,0.8222,0.8749,0.869,0.8598,0.121,1.0,0.279,2,1
1160,15/9-F-1 A,3547.0,8.5782,41.7835,2.4432,0.1782,0.7803,0.8458,0.7894,0.8109,0.1293,1.0,0.2602,2,1
1161,15/9-F-1 A,3547.1,8.625,39.8707,2.4203,0.1777,0.7148,0.8012,0.6838,0.7351,0.1419,1.0,0.245,2,1
1162,15/9-F-1 A,3547.2,8.625,40.6187,2.3949,0.1826,0.6642,0.7488,0.6195,0.6586,0.1557,1.0,0.251,2,1
